country, quarter, unit, value$
"Portugal", "1967-Q1", "Percentage of GDP", 100.0
"Portugal", "1967-Q2", "Percentage of GDP", 100.0
"Portugal", "1967-Q3", "Percentage of GDP", 100.0
"Portugal", "1967-Q4", "Percentage of GDP", 100.0
"Portugal", "1968-Q1", "Percentage of GDP", 100.0
"Portugal", "1968-Q2", "Percentage of GDP", 100.0
"Portugal", "1968-Q3", "Percentage of GDP", 100.0
"Portugal", "1968-Q4", "Percentage of GDP", 100.0
"Portugal", "1969-Q1", "Percentage of GDP", 100.0
"Portugal", "1969-Q2", "Percentage of GDP", 100.0
"Portugal", "1969-Q3", "Percentage of GDP", 100.0
"Portugal", "1969-Q4", "Percentage of GDP", 100.0
"Portugal", "1970-Q1", "Percentage of GDP", 100.0
"Portugal", "1970-Q2", "Percentage of GDP", 100.0
"Portugal", "1970-Q3", "Percentage of GDP", 100.0
"Portugal", "1970-Q4", "Percentage of GDP", 100.0
"Portugal", "1971-Q1", "Percentage of GDP", 100.0
"Portugal", "1971-Q2", "Percentage of GDP", 100.0
"Portugal", "1971-Q3", "Percentage of GDP", 100.0
"Portugal", "1971-Q4", "Percentage of GDP", 100.0
"Portugal", "1972-Q1", "Percentage of GDP", 100.0
"Portugal", "1972-Q2", "Percentage of GDP", 100.0
"Portugal", "1972-Q3", "Percentage of GDP", 100.0
"Portugal", "1972-Q4", "Percentage of GDP", 100.0
"Portugal", "1973-Q1", "Percentage of GDP", 100.0
"Portugal", "1973-Q2", "Percentage of GDP", 100.0
"Portugal", "1973-Q3", "Percentage of GDP", 100.0
"Portugal", "1973-Q4", "Percentage of GDP", 100.0
"Portugal", "1974-Q1", "Percentage of GDP", 100.0
"Portugal", "1974-Q2", "Percentage of GDP", 100.0
"Portugal", "1974-Q3", "Percentage of GDP", 100.0
"Portugal", "1974-Q4", "Percentage of GDP", 100.0
"Portugal", "1975-Q1", "Percentage of GDP", 100.0
"Portugal", "1975-Q2", "Percentage of GDP", 100.0
"Portugal", "1975-Q3", "Percentage of GDP", 100.0
"Portugal", "1975-Q4", "Percentage of GDP", 100.0
"Portugal", "1976-Q1", "Percentage of GDP", 100.0
"Portugal", "1976-Q2", "Percentage of GDP", 100.0
"Portugal", "1976-Q3", "Percentage of GDP", 100.0
"Portugal", "1976-Q4", "Percentage of GDP", 100.0
"Portugal", "1977-Q1", "Percentage of GDP", 100.0
"Portugal", "1977-Q2", "Percentage of GDP", 100.0
"Portugal", "1977-Q3", "Percentage of GDP", 100.0
"Portugal", "1977-Q4", "Percentage of GDP", 100.0
"Portugal", "1978-Q1", "Percentage of GDP", 100.0
"Portugal", "1978-Q2", "Percentage of GDP", 100.0
"Portugal", "1978-Q3", "Percentage of GDP", 100.0
"Portugal", "1978-Q4", "Percentage of GDP", 100.0
"Portugal", "1979-Q1", "Percentage of GDP", 100.0
"Portugal", "1979-Q2", "Percentage of GDP", 100.0
"Portugal", "1979-Q3", "Percentage of GDP", 100.0
"Portugal", "1979-Q4", "Percentage of GDP", 100.0
"Portugal", "1980-Q1", "Percentage of GDP", 100.0
"Portugal", "1980-Q2", "Percentage of GDP", 100.0
"Portugal", "1980-Q3", "Percentage of GDP", 100.0
"Portugal", "1980-Q4", "Percentage of GDP", 100.0
"Portugal", "1981-Q1", "Percentage of GDP", 100.0
"Portugal", "1981-Q2", "Percentage of GDP", 100.0
"Portugal", "1981-Q3", "Percentage of GDP", 100.0
"Portugal", "1981-Q4", "Percentage of GDP", 100.0
"Portugal", "1982-Q1", "Percentage of GDP", 100.0
"Portugal", "1982-Q2", "Percentage of GDP", 100.0
"Portugal", "1982-Q3", "Percentage of GDP", 100.0
"Portugal", "1982-Q4", "Percentage of GDP", 100.0
"Portugal", "1983-Q1", "Percentage of GDP", 100.0
"Portugal", "1983-Q2", "Percentage of GDP", 100.0
"Portugal", "1983-Q3", "Percentage of GDP", 100.0
"Portugal", "1983-Q4", "Percentage of GDP", 100.0
"Portugal", "1984-Q1", "Percentage of GDP", 100.0
"Portugal", "1984-Q2", "Percentage of GDP", 100.0
"Portugal", "1984-Q3", "Percentage of GDP", 100.0
"Portugal", "1984-Q4", "Percentage of GDP", 100.0
"Portugal", "1985-Q1", "Percentage of GDP", 100.0
"Portugal", "1985-Q2", "Percentage of GDP", 100.0
"Portugal", "1985-Q3", "Percentage of GDP", 100.0
"Portugal", "1985-Q4", "Percentage of GDP", 100.0
"Portugal", "1986-Q1", "Percentage of GDP", 100.0
"Portugal", "1986-Q2", "Percentage of GDP", 100.0
"Portugal", "1986-Q3", "Percentage of GDP", 100.0
"Portugal", "1986-Q4", "Percentage of GDP", 100.0
"Portugal", "1987-Q1", "Percentage of GDP", 100.0
"Portugal", "1987-Q2", "Percentage of GDP", 100.0
"Portugal", "1987-Q3", "Percentage of GDP", 100.0
"Portugal", "1987-Q4", "Percentage of GDP", 100.0
"Portugal", "1988-Q1", "Percentage of GDP", 100.0
"Portugal", "1988-Q2", "Percentage of GDP", 100.0
"Portugal", "1988-Q3", "Percentage of GDP", 100.0
"Portugal", "1988-Q4", "Percentage of GDP", 100.0
"Portugal", "1989-Q1", "Percentage of GDP", 100.0
"Portugal", "1989-Q2", "Percentage of GDP", 100.0
"Portugal", "1989-Q3", "Percentage of GDP", 100.0
"Portugal", "1989-Q4", "Percentage of GDP", 100.0
"Portugal", "1990-Q1", "Percentage of GDP", 100.0
"Portugal", "1990-Q2", "Percentage of GDP", 100.0
"Portugal", "1990-Q3", "Percentage of GDP", 100.0
"Portugal", "1990-Q4", "Percentage of GDP", 100.0
"Portugal", "1991-Q1", "Percentage of GDP", 100.0
"Portugal", "1991-Q2", "Percentage of GDP", 100.0
"Portugal", "1991-Q3", "Percentage of GDP", 100.0
"Portugal", "1991-Q4", "Percentage of GDP", 100.0
"Portugal", "1992-Q1", "Percentage of GDP", 100.0
"Portugal", "1992-Q2", "Percentage of GDP", 100.0
"Portugal", "1992-Q3", "Percentage of GDP", 100.0
"Portugal", "1992-Q4", "Percentage of GDP", 100.0
"Portugal", "1993-Q1", "Percentage of GDP", 100.0
"Portugal", "1993-Q2", "Percentage of GDP", 100.0
"Portugal", "1993-Q3", "Percentage of GDP", 100.0
"Portugal", "1993-Q4", "Percentage of GDP", 100.0
"Portugal", "1994-Q1", "Percentage of GDP", 100.0
"Portugal", "1994-Q2", "Percentage of GDP", 100.0
"Portugal", "1994-Q3", "Percentage of GDP", 100.0
"Portugal", "1994-Q4", "Percentage of GDP", 100.0
"Portugal", "1995-Q1", "Percentage of GDP", 100.0
"Portugal", "1995-Q2", "Percentage of GDP", 100.0
"Portugal", "1995-Q3", "Percentage of GDP", 100.0
"Portugal", "1995-Q4", "Percentage of GDP", 100.0
"Portugal", "1996-Q1", "Percentage of GDP", 100.0
"Portugal", "1996-Q2", "Percentage of GDP", 100.0
"Portugal", "1996-Q3", "Percentage of GDP", 100.0
"Portugal", "1996-Q4", "Percentage of GDP", 100.0
"Portugal", "1997-Q1", "Percentage of GDP", 100.0
"Portugal", "1997-Q2", "Percentage of GDP", 100.0
"Portugal", "1997-Q3", "Percentage of GDP", 100.0
"Portugal", "1997-Q4", "Percentage of GDP", 100.0
"Portugal", "1998-Q1", "Percentage of GDP", 100.0
"Portugal", "1998-Q2", "Percentage of GDP", 100.0
"Portugal", "1998-Q3", "Percentage of GDP", 100.0
"Portugal", "1998-Q4", "Percentage of GDP", 100.0
"Portugal", "1999-Q1", "Percentage of GDP", 100.0
"Portugal", "1999-Q2", "Percentage of GDP", 100.0
"Portugal", "1999-Q3", "Percentage of GDP", 100.0
"Portugal", "1999-Q4", "Percentage of GDP", 100.0
"Portugal", "2000-Q1", "Percentage of GDP", 100.0
"Portugal", "2000-Q2", "Percentage of GDP", 100.0
"Portugal", "2000-Q3", "Percentage of GDP", 100.0
"Portugal", "2000-Q4", "Percentage of GDP", 100.0
"Portugal", "2001-Q1", "Percentage of GDP", 100.0
"Portugal", "2001-Q2", "Percentage of GDP", 100.0
"Portugal", "2001-Q3", "Percentage of GDP", 100.0
"Portugal", "2001-Q4", "Percentage of GDP", 100.0
"Portugal", "2002-Q1", "Percentage of GDP", 100.0
"Portugal", "2002-Q2", "Percentage of GDP", 100.0
"Portugal", "2002-Q3", "Percentage of GDP", 100.0
"Portugal", "2002-Q4", "Percentage of GDP", 100.0
"Portugal", "2003-Q1", "Percentage of GDP", 100.0
"Portugal", "2003-Q2", "Percentage of GDP", 100.0
"Portugal", "2003-Q3", "Percentage of GDP", 100.0
"Portugal", "2003-Q4", "Percentage of GDP", 100.0
"Portugal", "2004-Q1", "Percentage of GDP", 100.0
"Portugal", "2004-Q2", "Percentage of GDP", 100.0
"Portugal", "2004-Q3", "Percentage of GDP", 100.0
"Portugal", "2004-Q4", "Percentage of GDP", 100.0
"Portugal", "2005-Q1", "Percentage of GDP", 100.0
"Portugal", "2005-Q2", "Percentage of GDP", 100.0
"Portugal", "2005-Q3", "Percentage of GDP", 100.0
"Portugal", "2005-Q4", "Percentage of GDP", 100.0
"Portugal", "2006-Q1", "Percentage of GDP", 100.0
"Portugal", "2006-Q2", "Percentage of GDP", 100.0
"Portugal", "2006-Q3", "Percentage of GDP", 100.0
"Portugal", "2006-Q4", "Percentage of GDP", 100.0
"Portugal", "2007-Q1", "Percentage of GDP", 100.0
"Portugal", "2007-Q2", "Percentage of GDP", 100.0
"Portugal", "2007-Q3", "Percentage of GDP", 100.0
"Portugal", "2007-Q4", "Percentage of GDP", 100.0
"Portugal", "2008-Q1", "Percentage of GDP", 100.0
"Portugal", "2008-Q2", "Percentage of GDP", 100.0
"Portugal", "2008-Q3", "Percentage of GDP", 100.0
"Portugal", "2008-Q4", "Percentage of GDP", 100.0
"Portugal", "2009-Q1", "Percentage of GDP", 100.0
"Portugal", "2009-Q2", "Percentage of GDP", 100.0
"Portugal", "2009-Q3", "Percentage of GDP", 100.0
"Portugal", "2009-Q4", "Percentage of GDP", 100.0
"Portugal", "2010-Q1", "Percentage of GDP", 100.0
"Portugal", "2010-Q2", "Percentage of GDP", 100.0
"Portugal", "2010-Q3", "Percentage of GDP", 100.0
"Portugal", "2010-Q4", "Percentage of GDP", 100.0
"Portugal", "2011-Q1", "Percentage of GDP", 100.0
"Portugal", "2011-Q2", "Percentage of GDP", 100.0
"Portugal", "2011-Q3", "Percentage of GDP", 100.0
"Portugal", "2011-Q4", "Percentage of GDP", 100.0
"Portugal", "2012-Q1", "Percentage of GDP", 100.0
"Portugal", "2012-Q2", "Percentage of GDP", 100.0
"Portugal", "2012-Q3", "Percentage of GDP", 100.0
"Portugal", "2012-Q4", "Percentage of GDP", 100.0
"Portugal", "2013-Q1", "Percentage of GDP", 100.0
"Portugal", "2013-Q2", "Percentage of GDP", 100.0
"Portugal", "2013-Q3", "Percentage of GDP", 100.0
"Portugal", "2013-Q4", "Percentage of GDP", 100.0
"Portugal", "2014-Q1", "Percentage of GDP", 100.0
"Portugal", "2014-Q2", "Percentage of GDP", 100.0
"Portugal", "2014-Q3", "Percentage of GDP", 100.0
"Portugal", "2014-Q4", "Percentage of GDP", 100.0
"Portugal", "2015-Q1", "Percentage of GDP", 100.0
"Portugal", "2015-Q2", "Percentage of GDP", 100.0
"Portugal", "2015-Q3", "Percentage of GDP", 100.0
"Portugal", "2015-Q4", "Percentage of GDP", 100.0
"Portugal", "2016-Q1", "Percentage of GDP", 100.0
"Portugal", "2016-Q2", "Percentage of GDP", 100.0
"Portugal", "2016-Q3", "Percentage of GDP", 100.0
"Portugal", "1960-Q4", "US Dollar", 3.24724
"Portugal", "1961-Q1", "US Dollar", 3.28754
"Portugal", "1961-Q2", "US Dollar", 3.33821
"Portugal", "1961-Q3", "US Dollar", 3.43947
"Portugal", "1961-Q4", "US Dollar", 3.49831
"Portugal", "1962-Q1", "US Dollar", 3.56385
"Portugal", "1962-Q2", "US Dollar", 3.61401
"Portugal", "1962-Q3", "US Dollar", 3.65335
"Portugal", "1962-Q4", "US Dollar", 3.72126
"Portugal", "1963-Q1", "US Dollar", 3.78727
"Portugal", "1963-Q2", "US Dollar", 3.86503
"Portugal", "1963-Q3", "US Dollar", 3.94537
"Portugal", "1963-Q4", "US Dollar", 4.03008
"Portugal", "1964-Q1", "US Dollar", 4.10735
"Portugal", "1964-Q2", "US Dollar", 4.17435
"Portugal", "1964-Q3", "US Dollar", 4.24611
"Portugal", "1964-Q4", "US Dollar", 4.36173
"Portugal", "1965-Q1", "US Dollar", 4.47652
"Portugal", "1965-Q2", "US Dollar", 4.60768
"Portugal", "1965-Q3", "US Dollar", 4.75613
"Portugal", "1965-Q4", "US Dollar", 4.88769
"Portugal", "1966-Q1", "US Dollar", 4.98907
"Portugal", "1966-Q2", "US Dollar", 5.08672
"Portugal", "1966-Q3", "US Dollar", 5.20844
"Portugal", "1966-Q4", "US Dollar", 5.33075
"Portugal", "1967-Q1", "US Dollar", 5.48221
"Portugal", "1967-Q2", "US Dollar", 5.62963
"Portugal", "1967-Q3", "US Dollar", 5.78447
"Portugal", "1967-Q4", "US Dollar", 5.97829
"Portugal", "1968-Q1", "US Dollar", 6.15181
"Portugal", "1968-Q2", "US Dollar", 6.30759
"Portugal", "1968-Q3", "US Dollar", 6.469
"Portugal", "1968-Q4", "US Dollar", 6.64286
"Portugal", "1969-Q1", "US Dollar", 6.81937
"Portugal", "1969-Q2", "US Dollar", 6.96334
"Portugal", "1969-Q3", "US Dollar", 7.14321
"Portugal", "1969-Q4", "US Dollar", 7.31111
"Portugal", "1970-Q1", "US Dollar", 7.52738
"Portugal", "1970-Q2", "US Dollar", 7.70766
"Portugal", "1970-Q3", "US Dollar", 7.9033
"Portugal", "1970-Q4", "US Dollar", 8.14699
"Portugal", "1971-Q1", "US Dollar", 8.38921
"Portugal", "1971-Q2", "US Dollar", 8.6167
"Portugal", "1971-Q3", "US Dollar", 9.19149
"Portugal", "1971-Q4", "US Dollar", 9.51153
"Portugal", "1972-Q1", "US Dollar", 9.98267
"Portugal", "1972-Q2", "US Dollar", 10.346
"Portugal", "1972-Q3", "US Dollar", 10.7961
"Portugal", "1972-Q4", "US Dollar", 11.2991
"Portugal", "1973-Q1", "US Dollar", 12.5778
"Portugal", "1973-Q2", "US Dollar", 14.5776
"Portugal", "1973-Q3", "US Dollar", 15.0158
"Portugal", "1973-Q4", "US Dollar", 14.3284
"Portugal", "1974-Q1", "US Dollar", 15.8151
"Portugal", "1974-Q2", "US Dollar", 16.3364
"Portugal", "1974-Q3", "US Dollar", 16.5851
"Portugal", "1974-Q4", "US Dollar", 18.0606
"Portugal", "1975-Q1", "US Dollar", 18.6895
"Portugal", "1975-Q2", "US Dollar", 21.4098
"Portugal", "1975-Q3", "US Dollar", 17.5232
"Portugal", "1975-Q4", "US Dollar", 18.2045
"Portugal", "1976-Q1", "US Dollar", 17.6978
"Portugal", "1976-Q2", "US Dollar", 17.2659
"Portugal", "1976-Q3", "US Dollar", 18.5186
"Portugal", "1976-Q4", "US Dollar", 19.6069
"Portugal", "1977-Q1", "US Dollar", 17.1725
"Portugal", "1977-Q2", "US Dollar", 18.4972
"Portugal", "1977-Q3", "US Dollar", 18.8706
"Portugal", "1977-Q4", "US Dollar", 20.5414
"Portugal", "1978-Q1", "US Dollar", 21.4223
"Portugal", "1978-Q2", "US Dollar", 20.2721
"Portugal", "1978-Q3", "US Dollar", 21.4868
"Portugal", "1978-Q4", "US Dollar", 23.1212
"Portugal", "1979-Q1", "US Dollar", 22.6327
"Portugal", "1979-Q2", "US Dollar", 23.6355
"Portugal", "1979-Q3", "US Dollar", 25.032
"Portugal", "1979-Q4", "US Dollar", 26.1513
"Portugal", "1980-Q1", "US Dollar", 27.1636
"Portugal", "1980-Q2", "US Dollar", 30.1553
"Portugal", "1980-Q3", "US Dollar", 31.1549
"Portugal", "1980-Q4", "US Dollar", 31.0063
"Portugal", "1981-Q1", "US Dollar", 30.4302
"Portugal", "1981-Q2", "US Dollar", 28.4626
"Portugal", "1981-Q3", "US Dollar", 28.8652
"Portugal", "1981-Q4", "US Dollar", 30.2026
"Portugal", "1982-Q1", "US Dollar", 28.7918
"Portugal", "1982-Q2", "US Dollar", 25.961
"Portugal", "1982-Q3", "US Dollar", 26.0052
"Portugal", "1982-Q4", "US Dollar", 26.9573
"Portugal", "1983-Q1", "US Dollar", 26.1747
"Portugal", "1983-Q2", "US Dollar", 22.9704
"Portugal", "1983-Q3", "US Dollar", 23.0854
"Portugal", "1983-Q4", "US Dollar", 22.7218
"Portugal", "1984-Q1", "US Dollar", 23.9462
"Portugal", "1984-Q2", "US Dollar", 22.7643
"Portugal", "1984-Q3", "US Dollar", 21.9196
"Portugal", "1984-Q4", "US Dollar", 21.7498
"Portugal", "1985-Q1", "US Dollar", 22.4538
"Portugal", "1985-Q2", "US Dollar", 23.4632
"Portugal", "1985-Q3", "US Dollar", 25.9355
"Portugal", "1985-Q4", "US Dollar", 29.1592
"Portugal", "1986-Q1", "US Dollar", 32.6182
"Portugal", "1986-Q2", "US Dollar", 34.8421
"Portugal", "1986-Q3", "US Dollar", 37.4942
"Portugal", "1986-Q4", "US Dollar", 39.6682
"Portugal", "1987-Q1", "US Dollar", 43.206
"Portugal", "1987-Q2", "US Dollar", 43.8057
"Portugal", "1987-Q3", "US Dollar", 45.0663
"Portugal", "1987-Q4", "US Dollar", 52.1986
"Portugal", "1988-Q1", "US Dollar", 52.2308
"Portugal", "1988-Q2", "US Dollar", 49.98
"Portugal", "1988-Q3", "US Dollar", 50.2751
"Portugal", "1988-Q4", "US Dollar", 55.4171
"Portugal", "1989-Q1", "US Dollar", 54.264
"Portugal", "1989-Q2", "US Dollar", 53.8831
"Portugal", "1989-Q3", "US Dollar", 57.9622
"Portugal", "1989-Q4", "US Dollar", 63.7828
"Portugal", "1990-Q1", "US Dollar", 66.4121
"Portugal", "1990-Q2", "US Dollar", 70.6341
"Portugal", "1990-Q3", "US Dollar", 77.5022
"Portugal", "1990-Q4", "US Dollar", 83.684
"Portugal", "1991-Q1", "US Dollar", 77.3995
"Portugal", "1991-Q2", "US Dollar", 76.4687
"Portugal", "1991-Q3", "US Dollar", 86.7567
"Portugal", "1991-Q4", "US Dollar", 96.1474
"Portugal", "1992-Q1", "US Dollar", 94.2574
"Portugal", "1992-Q2", "US Dollar", 108.204
"Portugal", "1992-Q3", "US Dollar", 113.118
"Portugal", "1992-Q4", "US Dollar", 99.0076
"Portugal", "1993-Q1", "US Dollar", 99.0751
"Portugal", "1993-Q2", "US Dollar", 92.9178
"Portugal", "1993-Q3", "US Dollar", 90.1984
"Portugal", "1993-Q4", "US Dollar", 86.5376
"Portugal", "1994-Q1", "US Dollar", 90.7115
"Portugal", "1994-Q2", "US Dollar", 96.4643
"Portugal", "1994-Q3", "US Dollar", 102.698
"Portugal", "1994-Q4", "US Dollar", 103.901
"Portugal", "1995-Q1", "US Dollar", 115.901
"Portugal", "1995-Q2", "US Dollar", 117.949
"Portugal", "1995-Q3", "US Dollar", 117.567
"Portugal", "1995-Q4", "US Dollar", 119.394
"Portugal", "1996-Q1", "US Dollar", 118.517
"Portugal", "1996-Q2", "US Dollar", 116.745
"Portugal", "1996-Q3", "US Dollar", 119.738
"Portugal", "1996-Q4", "US Dollar", 120.968
"Portugal", "1997-Q1", "US Dollar", 114.205
"Portugal", "1997-Q2", "US Dollar", 111.997
"Portugal", "1997-Q3", "US Dollar", 111.649
"Portugal", "1997-Q4", "US Dollar", 112.082
"Portugal", "1998-Q1", "US Dollar", 110.716
"Portugal", "1998-Q2", "US Dollar", 115.855
"Portugal", "1998-Q3", "US Dollar", 127.232
"Portugal", "1998-Q4", "US Dollar", 129.942
"Portugal", "1999-Q1", "US Dollar", 122.187
"Portugal", "1999-Q2", "US Dollar", 119.617
"Portugal", "1999-Q3", "US Dollar", 125.506
"Portugal", "1999-Q4", "US Dollar", 120.174
"Portugal", "2000-Q1", "US Dollar", 116.323
"Portugal", "2000-Q2", "US Dollar", 118.276
"Portugal", "2000-Q3", "US Dollar", 110.58
"Portugal", "2000-Q4", "US Dollar", 119.536
"Portugal", "2001-Q1", "US Dollar", 114.923
"Portugal", "2001-Q2", "US Dollar", 112.064
"Portugal", "2001-Q3", "US Dollar", 122.132
"Portugal", "2001-Q4", "US Dollar", 119.711
"Portugal", "2002-Q1", "US Dollar", 120.437
"Portugal", "2002-Q2", "US Dollar", 139.561
"Portugal", "2002-Q3", "US Dollar", 139.657
"Portugal", "2002-Q4", "US Dollar", 149.582
"Portugal", "2003-Q1", "US Dollar", 156.182
"Portugal", "2003-Q2", "US Dollar", 164.667
"Portugal", "2003-Q3", "US Dollar", 168.868
"Portugal", "2003-Q4", "US Dollar", 184.606
"Portugal", "2004-Q1", "US Dollar", 180.267
"Portugal", "2004-Q2", "US Dollar", 181.298
"Portugal", "2004-Q3", "US Dollar", 187.07
"Portugal", "2004-Q4", "US Dollar", 207.548
"Portugal", "2005-Q1", "US Dollar", 199.537
"Portugal", "2005-Q2", "US Dollar", 188.055
"Portugal", "2005-Q3", "US Dollar", 189.163
"Portugal", "2005-Q4", "US Dollar", 187.158
"Portugal", "2006-Q1", "US Dollar", 194.1
"Portugal", "2006-Q2", "US Dollar", 206.113
"Portugal", "2006-Q3", "US Dollar", 207.711
"Portugal", "2006-Q4", "US Dollar", 218.964
"Portugal", "2007-Q1", "US Dollar", 224.836
"Portugal", "2007-Q2", "US Dollar", 231.001
"Portugal", "2007-Q3", "US Dollar", 245.575
"Portugal", "2007-Q4", "US Dollar", 258.294
"Portugal", "2008-Q1", "US Dollar", 279.937
"Portugal", "2008-Q2", "US Dollar", 281.017
"Portugal", "2008-Q3", "US Dollar", 256.112
"Portugal", "2008-Q4", "US Dollar", 248.975
"Portugal", "2009-Q1", "US Dollar", 236.129
"Portugal", "2009-Q2", "US Dollar", 249.147
"Portugal", "2009-Q3", "US Dollar", 257.112
"Portugal", "2009-Q4", "US Dollar", 252.756
"Portugal", "2010-Q1", "US Dollar", 238.427
"Portugal", "2010-Q2", "US Dollar", 218.436
"Portugal", "2010-Q3", "US Dollar", 244.578
"Portugal", "2010-Q4", "US Dollar", 240.387
"Portugal", "2011-Q1", "US Dollar", 255.578
"Portugal", "2011-Q2", "US Dollar", 259.146
"Portugal", "2011-Q3", "US Dollar", 240.491
"Portugal", "2011-Q4", "US Dollar", 227.954
"Portugal", "2012-Q1", "US Dollar", 232.739
"Portugal", "2012-Q2", "US Dollar", 216.526
"Portugal", "2012-Q3", "US Dollar", 219.661
"Portugal", "2012-Q4", "US Dollar", 222.18
"Portugal", "2013-Q1", "US Dollar", 214.585
"Portugal", "2013-Q2", "US Dollar", 219.596
"Portugal", "2013-Q3", "US Dollar", 227.981
"Portugal", "2013-Q4", "US Dollar", 234.853
"Portugal", "2014-Q1", "US Dollar", 236.201
"Portugal", "2014-Q2", "US Dollar", 235.032
"Portugal", "2014-Q3", "US Dollar", 217.256
"Portugal", "2014-Q4", "US Dollar", 210.139
"Portugal", "2015-Q1", "US Dollar", 187.665
"Portugal", "2015-Q2", "US Dollar", 196.975
"Portugal", "2015-Q3", "US Dollar", 199.076
"Portugal", "2015-Q4", "US Dollar", 195.466
"Portugal", "2016-Q1", "US Dollar", 206.024
"Portugal", "2016-Q2", "US Dollar", 202.283
"Portugal", "2016-Q3", "US Dollar", 204.806
"Russia", "1995-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1020.49
"Russia", "1995-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1283.9
"Russia", "1995-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1510.23
"Russia", "1996-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1733.13
"Russia", "1996-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1883.45
"Russia", "1996-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 2012.34
"Russia", "1996-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 2137.46
"Russia", "1997-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 2231.79
"Russia", "1997-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 2331.54
"Russia", "1997-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 2412.64
"Russia", "1997-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 2490.79
"Russia", "1998-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 2536.55
"Russia", "1998-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 2592.8
"Russia", "1998-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 2631.73
"Russia", "1998-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 2797.49
"Russia", "1999-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 3199.78
"Russia", "1999-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 3747.94
"Russia", "1999-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 4440.5
"Russia", "1999-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 5113.82
"Russia", "2000-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 5832.18
"Russia", "2000-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 6487.57
"Russia", "2000-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 7147.74
"Russia", "2000-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 7769.3
"Russia", "2001-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 8200.3
"Russia", "2001-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 8646.79
"Russia", "2001-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 9086.5
"Russia", "2001-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 9509.64
"Russia", "2002-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 9930.6
"Russia", "2002-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 10393.2
"Russia", "2002-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 10919.4
"Russia", "2002-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 11503.1
"Russia", "2003-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 12202.9
"Russia", "2003-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 12810.3
"Russia", "2003-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 13429.9
"Russia", "2003-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 14049.7
"Russia", "2004-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 14827.1
"Russia", "2004-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 15780.5
"Russia", "2004-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 16777.7
"Russia", "2004-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 18089.1
"Russia", "2005-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 19183.2
"Russia", "2005-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 20407.0
"Russia", "2005-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 21673.0
"Russia", "2005-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 22965.8
"Russia", "2006-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 24508.7
"Russia", "2006-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 25917.3
"Russia", "2006-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 27360.5
"Russia", "2006-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 28634.5
"Russia", "2007-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 29787.2
"Russia", "2007-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 31325.3
